event_id,title,home_team,away_team,event_slug,kickoff_utc,kickoff_beijing,target_pre1h_utc,raw_endDate,raw_startDate,home_price,draw_price,away_price,home_price_method,draw_price_method,away_price_method,home_price_quality,draw_price_quality,away_price_quality,home_trade_count,draw_trade_count,away_trade_count,home_trade_volume,draw_trade_volume,away_trade_volume,home_price_age_seconds,draw_price_age_seconds,away_price_age_seconds,home_price_point_utc,draw_price_point_utc,away_price_point_utc,home_window_start_utc,draw_window_start_utc,away_window_start_utc,home_odds,draw_odds,away_odds,home_prob_norm,draw_prob_norm,away_prob_norm,final_score,result_regular,match_ended,settled,home_country_code,home_country_zh,home_confederation,home_continent,home_fifa_ranking,home_is_host,away_country_code,away_country_zh,away_confederation,away_continent,away_fifa_ranking,away_is_host,same_confederation,same_continent,fifa_ranking_diff,match_number,stage,stage_order,competition_phase,group_code,stadium,host_city,is_elimination_match,group_matchday,favorite_side,favorite_prob_norm,underdog_prob_norm,home_away_prob_diff,top2_prob_gap,market_entropy,total_trade_count,total_trade_volume,quote_quality_min,home_rest_days,away_rest_days,home_matches_played_prior,away_matches_played_prior,rest_days_diff
351740,Switzerland vs. Bosnia-Herzegovina,Switzerland,Bosnia-Herzegovina,fifwc-che-bih-2026-06-18,2026-06-18T19:00:00+00:00,2026-06-19 03:00,2026-06-18T18:00:00+00:00,2026-06-18T19:00:00Z,2026-04-06T22:29:56.518735Z,0.62973089,0.23959973,0.14991353,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,91,33,29,9317.666031,2081.653297,3738.876634,1,1,1,2026-06-18T17:59:59+00:00,2026-06-18T17:59:59+00:00,2026-06-18T17:59:59+00:00,2026-06-18T17:57:00+00:00,2026-06-18T17:57:00+00:00,2026-06-18T17:57:00+00:00,1.588,4.1736,6.6705,0.6178,0.2351,0.1471,4-1,home,Y,Y,SUI,瑞士,UEFA,Europe,19,N,BIH,波黑,UEFA,Europe,64,N,Y,Y,-45,26,group-stage,1,group,B,SoFi Stadium,los-angeles,N,2,home,0.6178,0.1471,0.4707,0.3827,1.327,153,15138.196,high,5.0,6.0,1,1,-1.0
351741,Canada vs. Qatar,Canada,Qatar,fifwc-can-qat-2026-06-18,2026-06-18T22:00:00+00:00,2026-06-19 06:00,2026-06-18T21:00:00+00:00,2026-06-18T22:00:00Z,2026-04-06T22:44:01.402269Z,0.75955023,0.16998876,0.08999999,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,81,38,30,12521.85351,17629.187589,4332.54552,2,1,4,2026-06-18T20:59:58+00:00,2026-06-18T20:59:59+00:00,2026-06-18T20:59:56+00:00,2026-06-18T20:57:00+00:00,2026-06-18T20:57:00+00:00,2026-06-18T20:57:00+00:00,1.3166,5.8827,11.1111,0.745,0.1667,0.0883,6-0,home,Y,Y,CAN,加拿大,CONCACAF,North America,30,Y,QAT,卡塔尔,AFC,Asia,56,N,N,N,-26,27,group-stage,1,group,B,BC Place,vancouver,N,2,home,0.745,0.0883,0.6567,0.5783,1.0564,149,34483.5866,high,6.12,5.12,1,1,1.0
351742,Mexico vs. Korea Republic,Mexico,Korea Republic,fifwc-mex-kr-2026-06-18,2026-06-19T01:00:00+00:00,2026-06-19 09:00,2026-06-19T00:00:00+00:00,2026-06-19T01:00:00Z,2026-04-06T22:26:59.067661Z,0.47995516,0.29999732,0.2399876,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,337,20,124,46829.197466,37367.166641,52356.674969,1,2,1,2026-06-18T23:59:59+00:00,2026-06-18T23:59:58+00:00,2026-06-18T23:59:59+00:00,2026-06-18T23:57:00+00:00,2026-06-18T23:57:00+00:00,2026-06-18T23:57:00+00:00,2.0835,3.3334,4.1669,0.4706,0.2941,0.2353,1-0,home,Y,Y,MEX,墨西哥,CONCACAF,North America,14,Y,KOR,韩国,AFC,Asia,25,N,N,N,-11,28,group-stage,1,group,A,Estadio Akron,guadalajara,N,2,home,0.4706,0.2353,0.2353,0.1765,1.5222,481,136553.0391,high,7.25,6.96,1,1,0.29
351743,United States vs. Australia,United States,Australia,fifwc-usa-aus-2026-06-19,2026-06-19T19:00:00+00:00,2026-06-20 03:00,2026-06-19T18:00:00+00:00,2026-06-19T19:00:00Z,2026-04-06T22:29:35.086944Z,0.59788306,0.22842892,0.18995699,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,91,19,18,6576.343257,531.296075,5003.724194,1,37,22,2026-06-19T17:59:59+00:00,2026-06-19T17:59:23+00:00,2026-06-19T17:59:38+00:00,2026-06-19T17:57:00+00:00,2026-06-19T17:57:00+00:00,2026-06-19T17:57:00+00:00,1.6726,4.3777,5.2643,0.5883,0.2248,0.1869,2-0,home,Y,Y,USA,美国,CONCACAF,North America,17,Y,AUS,澳大利亚,AFC,Oceania,27,N,N,N,-10,32,group-stage,1,group,D,Lumen Field,seattle,N,2,home,0.5883,0.1869,0.4014,0.3635,1.3866,128,12111.3635,high,6.75,5.62,1,1,1.13
351744,Scotland vs. Morocco,Scotland,Morocco,fifwc-sco-mar-2026-06-19,2026-06-19T22:00:00+00:00,2026-06-20 06:00,2026-06-19T21:00:00+00:00,2026-06-19T22:00:00Z,2026-04-06T22:29:55.016266Z,0.16,0.26993709,0.59996464,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,10,15,72,928.6875,4708.249611,35028.533258,4,13,8,2026-06-19T20:59:56+00:00,2026-06-19T20:59:47+00:00,2026-06-19T20:59:52+00:00,2026-06-19T20:57:00+00:00,2026-06-19T20:57:00+00:00,2026-06-19T20:57:00+00:00,6.25,3.7046,1.6668,0.1554,0.2621,0.5825,0-1,away,Y,Y,SCO,苏格兰,UEFA,Europe,42,N,MAR,摩洛哥,CAF,Africa,7,N,N,N,35,30,group-stage,1,group,C,Gillette Stadium,boston,N,2,away,0.5825,0.1554,-0.4271,0.3204,1.3779,97,40665.4704,high,5.88,6.0,1,1,-0.12
351745,Brazil vs. Haiti,Brazil,Haiti,fifwc-bra-hai-2026-06-19,2026-06-20T00:30:00+00:00,2026-06-20 08:30,2026-06-19T23:30:00+00:00,2026-06-20T00:30:00Z,2026-04-06T22:31:24.681461Z,0.88975597,0.07825155,0.04291248,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,17,4,6,3531.068274,100.636452,857.009063,16,14,23,2026-06-19T23:29:44+00:00,2026-06-19T23:29:46+00:00,2026-06-19T23:29:37+00:00,2026-06-19T23:27:00+00:00,2026-06-19T23:27:00+00:00,2026-06-19T23:27:00+00:00,1.1239,12.7793,23.3032,0.8801,0.0774,0.0424,3-0,home,Y,Y,BRA,巴西,CONMEBOL,South America,6,N,HTI,海地,CONCACAF,North America,83,N,N,N,-77,29,group-stage,1,group,C,Lincoln Financial Field,philadelphia,N,2,home,0.8801,0.0424,0.8377,0.8027,0.6412,27,4488.7138,high,6.1,5.98,1,1,0.12
351746,Türkiye vs. Paraguay,Türkiye,Paraguay,fifwc-tur-par-2026-06-19,2026-06-20T03:00:00+00:00,2026-06-20 11:00,2026-06-20T02:00:00+00:00,2026-06-20T03:00:00Z,2026-04-06T22:25:06.577999Z,0.48087762,0.28999998,0.23982599,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,70,9,19,115457.308188,301.724123,2394.188312,2,44,5,2026-06-20T01:59:58+00:00,2026-06-20T01:59:16+00:00,2026-06-20T01:59:55+00:00,2026-06-20T01:57:00+00:00,2026-06-20T01:57:00+00:00,2026-06-20T01:57:00+00:00,2.0795,3.4483,4.1697,0.4758,0.2869,0.2373,0-1,away,Y,Y,TUR,土耳其,UEFA,Europe,22,N,PAR,巴拉圭,CONMEBOL,South America,41,N,N,N,-19,31,group-stage,1,group,D,Levi's Stadium,san-francisco,N,2,home,0.4758,0.2373,0.2385,0.1889,1.5191,98,118153.2206,high,5.96,7.08,1,1,-1.12
351747,Netherlands vs. Sweden,Netherlands,Sweden,fifwc-nld-swe-2026-06-20,2026-06-20T17:00:00+00:00,2026-06-21 01:00,2026-06-20T16:00:00+00:00,2026-06-20T17:00:00Z,2026-04-06T22:46:09.675871Z,0.57985081,0.24,0.20998599,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,70,46,23,5501.024709,2700.968308,2034.965213,1,2,17,2026-06-20T15:59:59+00:00,2026-06-20T15:59:58+00:00,2026-06-20T15:59:43+00:00,2026-06-20T15:57:00+00:00,2026-06-20T15:57:00+00:00,2026-06-20T15:57:00+00:00,1.7246,4.1667,4.7622,0.5631,0.233,0.2039,5-1,home,Y,Y,NED,荷兰,UEFA,Europe,8,N,SWE,瑞典,UEFA,Europe,38,N,Y,Y,-30,35,group-stage,1,group,F,NRG Stadium,houston,N,2,home,0.5631,0.2039,0.3592,0.3301,1.424,139,10236.9582,high,5.88,5.62,1,1,0.26
351748,Germany vs. Côte d'Ivoire,Germany,Côte d'Ivoire,fifwc-ger-civ-2026-06-20,2026-06-20T20:00:00+00:00,2026-06-21 04:00,2026-06-20T19:00:00+00:00,2026-06-20T20:00:00Z,2026-04-06T22:28:52.746942Z,0.68979326,0.19055454,0.12162451,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,203,89,67,89167.578789,4530.676193,20416.482988,1,8,14,2026-06-20T18:59:59+00:00,2026-06-20T18:59:52+00:00,2026-06-20T18:59:46+00:00,2026-06-20T18:57:00+00:00,2026-06-20T18:57:00+00:00,2026-06-20T18:57:00+00:00,1.4497,5.2478,8.222,0.6884,0.1902,0.1214,2-1,home,Y,Y,GER,德国,UEFA,Europe,10,N,CIV,科特迪瓦,CAF,Africa,33,N,N,N,-23,33,group-stage,1,group,E,BMO Field,toronto,N,2,home,0.6884,0.1214,0.567,0.4982,1.1956,359,114114.738,high,6.12,5.88,1,1,0.24
351749,Ecuador vs. Curaçao,Ecuador,Curaçao,fifwc-ecu-kor-2026-06-20,2026-06-21T00:00:00+00:00,2026-06-21 08:00,2026-06-20T23:00:00+00:00,2026-06-21T00:00:00Z,2026-04-06T22:35:58.695764Z,0.84999177,0.10999999,0.05596804,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,110,19,23,14512.337513,1310.545434,3352.844256,2,8,13,2026-06-20T22:59:58+00:00,2026-06-20T22:59:52+00:00,2026-06-20T22:59:47+00:00,2026-06-20T22:57:00+00:00,2026-06-20T22:57:00+00:00,2026-06-20T22:57:00+00:00,1.1765,9.0909,17.8673,0.8366,0.1083,0.0551,0-0,draw,Y,Y,ECU,厄瓜多尔,CONMEBOL,South America,23,N,CUW,库拉索,CONCACAF,North America,82,N,N,N,-59,34,group-stage,1,group,E,Arrowhead Stadium,kansas-city,N,2,home,0.8366,0.0551,0.7815,0.7283,0.7931,152,19175.7272,high,6.04,6.29,1,1,-0.25
351750,Tunisia vs. Japan,Tunisia,Japan,fifwc-tun-jpn-2026-06-21,2026-06-21T04:00:00+00:00,2026-06-21 12:00,2026-06-21T03:00:00+00:00,2026-06-21T04:00:00Z,2026-04-06T22:40:43.476465Z,0.1099406,0.20996956,0.69317065,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,15,10,103,1010.267254,1140.184275,35023.302772,7,7,1,2026-06-21T02:59:53+00:00,2026-06-21T02:59:53+00:00,2026-06-21T02:59:59+00:00,2026-06-21T02:57:00+00:00,2026-06-21T02:57:00+00:00,2026-06-21T02:57:00+00:00,9.0958,4.7626,1.4426,0.1085,0.2073,0.6842,0-4,away,Y,Y,TUN,突尼斯,CAF,Africa,45,N,JPN,日本,AFC,Asia,18,N,N,N,27,36,group-stage,1,group,F,Estadio BBVA,monterrey,N,2,away,0.6842,0.1085,-0.5757,0.4769,1.1929,128,37173.7543,high,6.08,6.33,1,1,-0.25
351751,Spain vs. Saudi Arabia,Spain,Saudi Arabia,fifwc-esp-ksa-2026-06-21,2026-06-21T16:00:00+00:00,2026-06-22 00:00,2026-06-21T15:00:00+00:00,2026-06-21T16:00:00Z,2026-04-06T22:56:11.195123Z,0.89998002,0.08,0.037,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,34,38,22,5505.83323,4069.375,3306.081062,1,10,1,2026-06-21T14:59:59+00:00,2026-06-21T14:59:50+00:00,2026-06-21T14:59:59+00:00,2026-06-21T14:57:00+00:00,2026-06-21T14:57:00+00:00,2026-06-21T14:57:00+00:00,1.1111,12.5,27.027,0.885,0.0787,0.0364,4-0,home,Y,Y,ESP,西班牙,UEFA,Europe,2,N,KSA,沙特阿拉伯,AFC,Asia,61,N,N,N,-59,38,group-stage,1,group,H,Mercedes-Benz Stadium,atlanta,N,2,home,0.885,0.0364,0.8486,0.8063,0.6186,94,12881.2893,high,6.0,5.75,1,1,0.25
351752,Belgium vs. IR Iran,Belgium,IR Iran,fifwc-bel-irn-2026-06-21,2026-06-21T19:00:00+00:00,2026-06-22 03:00,2026-06-21T18:00:00+00:00,2026-06-21T19:00:00Z,2026-04-06T22:34:48.631533Z,0.69978631,0.19987881,0.11,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,65,13,30,5552.054183,4125.6,41108.727245,1,13,5,2026-06-21T17:59:59+00:00,2026-06-21T17:59:47+00:00,2026-06-21T17:59:55+00:00,2026-06-21T17:57:00+00:00,2026-06-21T17:57:00+00:00,2026-06-21T17:57:00+00:00,1.429,5.003,9.0909,0.6931,0.198,0.1089,0-0,draw,Y,Y,BEL,比利时,UEFA,Europe,9,N,IRN,伊朗,AFC,Asia,20,N,N,N,-11,39,group-stage,1,group,G,SoFi Stadium,los-angeles,N,2,home,0.6931,0.1089,0.5842,0.4951,1.1775,108,50786.3814,high,6.0,5.75,1,1,0.25
351753,Uruguay vs. Cabo Verde,Uruguay,Cabo Verde,fifwc-ury-cvi-2026-06-21,2026-06-21T22:00:00+00:00,2026-06-22 06:00,2026-06-21T21:00:00+00:00,2026-06-21T22:00:00Z,2026-04-06T22:54:29.030304Z,0.69995305,0.21999999,0.1,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,39,13,4,7711.829937,924.66453,884.9,7,32,22,2026-06-21T20:59:53+00:00,2026-06-21T20:59:28+00:00,2026-06-21T20:59:38+00:00,2026-06-21T20:57:00+00:00,2026-06-21T20:57:00+00:00,2026-06-21T20:57:00+00:00,1.4287,4.5455,10.0,0.6863,0.2157,0.098,2-2,draw,Y,Y,URU,乌拉圭,CONMEBOL,South America,16,N,CPV,佛得角,CAF,Africa,67,N,N,N,-51,37,group-stage,1,group,H,Hard Rock Stadium,miami,N,2,home,0.6863,0.098,0.5883,0.4706,1.1785,56,9521.3945,high,6.0,6.25,1,1,-0.25
351754,New Zealand vs. Egypt,New Zealand,Egypt,fifwc-nzl-egy-2026-06-21,2026-06-22T01:00:00+00:00,2026-06-22 09:00,2026-06-22T00:00:00+00:00,2026-06-22T01:00:00Z,2026-04-06T22:49:53.10865Z,0.1597273,0.23999999,0.619994,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,10,11,20,229.1875,305.958324,2685.222876,16,4,5,2026-06-21T23:59:44+00:00,2026-06-21T23:59:56+00:00,2026-06-21T23:59:55+00:00,2026-06-21T23:57:00+00:00,2026-06-21T23:57:00+00:00,2026-06-21T23:57:00+00:00,6.2607,4.1667,1.6129,0.1566,0.2354,0.608,1-3,away,Y,Y,NZL,新西兰,OFC,Oceania,85,N,EGY,埃及,CAF,Africa,29,N,N,N,56,40,group-stage,1,group,G,BC Place,vancouver,N,2,away,0.608,0.1566,-0.4514,0.3726,1.3466,41,3220.3687,high,6.0,6.25,1,1,-0.25
351755,Argentina vs. Austria,Argentina,Austria,fifwc-arg-aut-2026-06-22,2026-06-22T17:00:00+00:00,2026-06-23 01:00,2026-06-22T16:00:00+00:00,2026-06-22T17:00:00Z,2026-04-06T22:53:11.310543Z,0.6799327,0.21826742,0.12,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,103,23,22,24561.059835,2120.314518,9544.256653,1,2,7,2026-06-22T15:59:59+00:00,2026-06-22T15:59:58+00:00,2026-06-22T15:59:53+00:00,2026-06-22T15:57:00+00:00,2026-06-22T15:57:00+00:00,2026-06-22T15:57:00+00:00,1.4707,4.5815,8.3333,0.6678,0.2144,0.1179,2-0,home,Y,Y,ARG,阿根廷,CONMEBOL,South America,1,N,AUT,奥地利,UEFA,Europe,24,N,N,N,-23,43,group-stage,1,group,J,AT&T Stadium,dallas,N,2,home,0.6678,0.1179,0.5499,0.4534,1.229,148,36225.631,high,5.67,5.54,1,1,0.13
351756,France vs. Iraq,France,Iraq,fifwc-fra-irq-2026-06-22,2026-06-22T21:00:00+00:00,2026-06-23 05:00,2026-06-22T20:00:00+00:00,2026-06-22T21:00:00Z,2026-04-06T22:37:01.118515Z,0.91999236,0.06999998,0.02269629,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,42,7,10,40285.261557,282.714275,2789.928691,1,8,2,2026-06-22T19:59:59+00:00,2026-06-22T19:59:52+00:00,2026-06-22T19:59:58+00:00,2026-06-22T19:57:00+00:00,2026-06-22T19:57:00+00:00,2026-06-22T19:57:00+00:00,1.087,14.2857,44.0601,0.9085,0.0691,0.0224,3-0,home,Y,Y,FRA,法国,UEFA,Europe,3,N,IRQ,伊拉克,AFC,Asia,57,N,N,N,-54,42,group-stage,1,group,I,Lincoln Financial Field,philadelphia,N,2,home,0.9085,0.0224,0.8861,0.8394,0.5149,59,43357.9045,high,6.08,5.96,1,1,0.12
351757,Norway vs. Senegal,Norway,Senegal,fifwc-nor-sen-2026-06-22,2026-06-23T00:00:00+00:00,2026-06-23 08:00,2026-06-22T23:00:00+00:00,2026-06-23T00:00:00Z,2026-04-06T22:34:26.592633Z,0.41997723,0.29,0.31961768,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,37,13,10,3241.715672,1716.551705,1230.13125,1,40,25,2026-06-22T22:59:59+00:00,2026-06-22T22:59:20+00:00,2026-06-22T22:59:35+00:00,2026-06-22T22:57:00+00:00,2026-06-22T22:57:00+00:00,2026-06-22T22:57:00+00:00,2.3811,3.4483,3.1287,0.4079,0.2817,0.3104,3-2,home,Y,Y,NOR,挪威,UEFA,Europe,31,N,SEN,塞内加尔,CAF,Africa,15,N,N,N,16,41,group-stage,1,group,I,MetLife Stadium,new-york,N,2,home,0.4079,0.2817,0.0975,0.0975,1.5665,60,6188.3986,high,6.08,6.21,1,1,-0.13
351758,Jordan vs. Algeria,Jordan,Algeria,fifwc-jor-alg-2026-06-22,2026-06-23T03:00:00+00:00,2026-06-23 11:00,2026-06-23T02:00:00+00:00,2026-06-23T03:00:00Z,2026-04-06T22:33:12.079669Z,0.14,0.2241228,0.64997884,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,19,22,36,2477.80855,5006.093019,3308.194552,10,13,1,2026-06-23T01:59:50+00:00,2026-06-23T01:59:47+00:00,2026-06-23T01:59:59+00:00,2026-06-23T01:57:00+00:00,2026-06-23T01:57:00+00:00,2026-06-23T01:57:00+00:00,7.1429,4.4618,1.5385,0.1381,0.221,0.6409,1-2,away,Y,Y,JOR,约旦,AFC,Asia,63,N,ALG,阿尔及利亚,CAF,Africa,28,N,N,N,35,44,group-stage,1,group,J,Levi's Stadium,san-francisco,N,2,away,0.6409,0.1381,-0.5028,0.4199,1.2871,77,10792.0961,high,5.96,6.08,1,1,-0.12
351759,Portugal vs. Uzbekistan,Portugal,Uzbekistan,fifwc-prt-uzb-2026-06-23,2026-06-23T17:00:00+00:00,2026-06-24 01:00,2026-06-23T16:00:00+00:00,2026-06-23T17:00:00Z,2026-04-06T22:53:40.238439Z,0.85993709,0.10998756,0.05,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,55,14,15,6639.339542,9969.945435,58998.0,1,5,1,2026-06-23T15:59:59+00:00,2026-06-23T15:59:55+00:00,2026-06-23T15:59:59+00:00,2026-06-23T15:57:00+00:00,2026-06-23T15:57:00+00:00,2026-06-23T15:57:00+00:00,1.1629,9.0919,20.0,0.8431,0.1078,0.049,5-0,home,Y,Y,POR,葡萄牙,UEFA,Europe,5,N,UZB,乌兹别克斯坦,AFC,Asia,50,N,N,N,-45,47,group-stage,1,group,K,NRG Stadium,houston,N,2,home,0.8431,0.049,0.7941,0.7353,0.7672,84,75607.285,high,6.0,5.62,1,1,0.38
351760,England vs. Ghana,England,Ghana,fifwc-eng-gha-2026-06-23,2026-06-23T20:00:00+00:00,2026-06-24 04:00,2026-06-23T19:00:00+00:00,2026-06-23T20:00:00Z,2026-04-06T22:25:28.547306Z,0.83985138,0.12999999,0.05999999,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,56,12,5,10552.537009,787.461524,480.333329,4,14,22,2026-06-23T18:59:56+00:00,2026-06-23T18:59:46+00:00,2026-06-23T18:59:38+00:00,2026-06-23T18:57:00+00:00,2026-06-23T18:57:00+00:00,2026-06-23T18:57:00+00:00,1.1907,7.6923,16.6667,0.8155,0.1262,0.0583,0-0,draw,Y,Y,ENG,英格兰,UEFA,Europe,4,N,GHA,加纳,CAF,Africa,73,N,N,N,-69,45,group-stage,1,group,L,Gillette Stadium,boston,N,2,home,0.8155,0.0583,0.7572,0.6893,0.8559,73,11820.3319,high,6.0,5.88,1,1,0.12
351761,Panama vs. Croatia,Panama,Croatia,fifwc-pan-hrv-2026-06-23,2026-06-23T23:00:00+00:00,2026-06-24 07:00,2026-06-23T22:00:00+00:00,2026-06-23T23:00:00Z,2026-04-06T22:36:42.90598Z,0.12,0.20992264,0.67978451,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,6,7,50,4405.813329,5451.043801,16773.182283,53,10,1,2026-06-23T21:59:07+00:00,2026-06-23T21:59:50+00:00,2026-06-23T21:59:59+00:00,2026-06-23T21:57:00+00:00,2026-06-23T21:57:00+00:00,2026-06-23T21:57:00+00:00,8.3333,4.7637,1.4711,0.1188,0.2079,0.6732,0-1,away,Y,Y,PAN,巴拿马,CONCACAF,North America,34,N,HRV,克罗地亚,UEFA,Europe,11,N,N,N,23,46,group-stage,1,group,L,BMO Field,toronto,N,2,away,0.6732,0.1188,-0.5544,0.4653,1.2206,63,26630.0394,high,6.0,6.12,1,1,-0.12
351762,Colombia vs. DR Congo,Colombia,DR Congo,fifwc-col-cdr-2026-06-23,2026-06-24T02:00:00+00:00,2026-06-24 10:00,2026-06-24T01:00:00+00:00,2026-06-24T02:00:00Z,2026-04-06T22:30:18.836641Z,0.63976453,0.23991271,0.13864084,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,163,53,39,35248.914375,8895.608292,10507.568522,1,1,5,2026-06-24T00:59:59+00:00,2026-06-24T00:59:59+00:00,2026-06-24T00:59:55+00:00,2026-06-24T00:57:00+00:00,2026-06-24T00:57:00+00:00,2026-06-24T00:57:00+00:00,1.5631,4.1682,7.2129,0.6283,0.2356,0.1361,1-0,home,Y,Y,COL,哥伦比亚,CONMEBOL,South America,13,N,COD,刚果民主共和国,CAF,Africa,46,N,N,N,-33,48,group-stage,1,group,K,Estadio Akron,guadalajara,N,2,home,0.6283,0.1361,0.4922,0.3927,1.3042,255,54652.0912,high,6.0,6.38,1,1,-0.38
351763,Switzerland vs. Canada,Switzerland,Canada,fifwc-che-can-2026-06-24,2026-06-24T19:00:00+00:00,2026-06-25 03:00,2026-06-24T18:00:00+00:00,2026-06-24T19:00:00Z,2026-04-06T22:40:00.371791Z,0.38967735,0.32453606,0.3,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,33,23,16,1450.216114,2828.509066,4772.019984,7,14,1,2026-06-24T17:59:53+00:00,2026-06-24T17:59:46+00:00,2026-06-24T17:59:59+00:00,2026-06-24T17:57:00+00:00,2026-06-24T17:57:00+00:00,2026-06-24T17:57:00+00:00,2.5662,3.0813,3.3333,0.3842,0.32,0.2958,2-1,home,Y,Y,SUI,瑞士,UEFA,Europe,19,N,CAN,加拿大,CONCACAF,North America,30,Y,N,N,-11,52,group-stage,1,group,B,Lumen Field,seattle,N,3,home,0.3842,0.2958,0.0884,0.0642,1.5761,72,9050.7452,high,6.0,5.88,2,2,0.12
351764,Bosnia-Herzegovina vs. Qatar,Bosnia-Herzegovina,Qatar,fifwc-bih-qat-2026-06-24,2026-06-24T19:00:00+00:00,2026-06-25 03:00,2026-06-24T18:00:00+00:00,2026-06-24T19:00:00Z,2026-04-06T22:43:43.475091Z,0.71995334,0.17,0.11999999,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,17,14,9,1834.674966,2380.0588,743.249989,5,14,10,2026-06-24T17:59:55+00:00,2026-06-24T17:59:46+00:00,2026-06-24T17:59:50+00:00,2026-06-24T17:57:00+00:00,2026-06-24T17:57:00+00:00,2026-06-24T17:57:00+00:00,1.389,5.8824,8.3333,0.7129,0.1683,0.1188,3-1,home,Y,Y,BIH,波黑,UEFA,Europe,64,N,QAT,卡塔尔,AFC,Asia,56,N,N,N,8,52,group-stage,1,group,B,Lumen Field,seattle,N,3,home,0.7129,0.1188,0.5941,0.5446,1.1459,40,4957.9838,high,6.0,5.88,2,2,0.12
351765,Morocco vs. Haiti,Morocco,Haiti,fifwc-mar-hai-2026-06-24,2026-06-24T22:00:00+00:00,2026-06-25 06:00,2026-06-24T21:00:00+00:00,2026-06-24T22:00:00Z,2026-04-06T22:56:32.859811Z,0.81999852,0.14,0.06000054,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_10m_pre_anchor,high,high,medium,70,16,14,64855.002178,113701.571409,794606.968087,1,14,26,2026-06-24T20:59:59+00:00,2026-06-24T20:59:46+00:00,2026-06-24T20:59:34+00:00,2026-06-24T20:57:00+00:00,2026-06-24T20:57:00+00:00,2026-06-24T20:50:00+00:00,1.2195,7.1429,16.6665,0.8039,0.1373,0.0588,4-2,home,Y,Y,MAR,摩洛哥,CAF,Africa,7,N,HTI,海地,CONCACAF,North America,83,N,N,N,-76,50,group-stage,1,group,C,Mercedes-Benz Stadium,atlanta,N,3,home,0.8039,0.0588,0.7451,0.6666,0.8868,100,973163.5417,high,5.0,4.9,2,2,0.1
